99;industrial_complex;2268.00;12.50;1764.00;3.66;0
99;industrial_complex;2278.00;11.93;1780.00;5.22;0
99;air_base;2267.00;12.25;1765.00;1.60;0
99;naval_base;2250.00;9.50;1789.00;-1.25;11223
99;naval_base;2250.00;9.50;1757.00;-1.82;13431
99;naval_base;2251.00;9.50;1801.00;-2.36;12884
99;naval_base;2249.00;9.50;1778.00;-2.82;11223
99;bunker;2261.00;11.40;1793.00;4.17;0
99;bunker;2253.00;12.23;1770.00;5.38;0
99;bunker;2278.00;11.80;1776.00;2.11;0
99;bunker;2257.00;12.12;1789.00;4.78;0
99;bunker;2275.00;11.62;1766.00;1.16;0
99;bunker;2266.00;11.95;1775.00;2.71;0
99;bunker;2270.00;13.95;1785.00;0.55;0
99;bunker;2262.00;12.53;1763.00;4.68;0
99;bunker;2271.00;11.85;1754.00;5.89;0
99;bunker;2262.00;11.50;1770.00;2.62;0
99;bunker;2251.00;10.10;1762.00;5.28;0
99;bunker;2254.00;13.07;1781.00;1.67;0
99;bunker;2256.00;11.48;1799.00;4.33;0
99;bunker;2269.00;11.70;1771.00;1.07;0
99;bunker;2286.00;11.85;1781.00;2.27;0
99;bunker;2254.00;11.18;1797.00;0.11;0
99;coastal_bunker;2249.00;9.50;1790.00;-1.25;0
99;coastal_bunker;2249.00;9.75;1769.00;-1.11;0
99;coastal_bunker;2250.00;9.50;1762.00;-1.82;0
99;coastal_bunker;2253.00;9.78;1802.00;-2.36;0
99;dockyard;2250.00;9.50;1762.00;-1.82;0
99;anti_air_building;2254.00;13.55;1776.00;2.78;0
99;anti_air_building;2264.00;14.30;1784.00;0.62;0
99;anti_air_building;2251.00;10.85;1771.00;1.83;0
99;synthetic_refinery;2264.00;12.23;1774.00;4.85;0
99;fuel_silo;2272.00;14.25;1787.00;1.23;0
99;radar_station;2268.00;12.25;1777.00;5.35;0
99;rocket_site;2260.00;12.68;1755.00;0.28;0
99;nuclear_reactor;2258.00;14.32;1780.00;3.29;0
100;arms_factory;2311.00;12.18;1765.00;0.48;0
100;arms_factory;2312.00;12.00;1749.00;3.15;0
100;arms_factory;2290.00;11.60;1761.00;6.16;0
100;arms_factory;2293.00;11.85;1785.00;1.09;0
100;arms_factory;2304.00;11.90;1789.00;5.22;0
100;arms_factory;2305.00;11.75;1771.00;0.49;0
100;industrial_complex;2280.00;11.28;1755.00;4.61;0
100;industrial_complex;2311.00;12.10;1750.00;5.82;0
100;industrial_complex;2287.00;11.35;1746.00;3.66;0
100;industrial_complex;2296.00;11.85;1785.00;5.22;0
100;industrial_complex;2299.00;11.70;1790.00;1.60;0
100;industrial_complex;2291.00;11.78;1767.00;5.72;0
100;air_base;2280.00;11.32;1756.00;2.10;0
100;bunker;2296.00;11.82;1763.00;3.66;0
100;bunker;2297.00;11.78;1783.00;0.04;0
100;bunker;2293.00;12.00;1745.00;4.17;0
100;bunker;2308.00;12.00;1768.00;5.38;0
100;bunker;2307.00;12.10;1753.00;2.11;0
100;bunker;2294.00;11.70;1773.00;4.78;0
100;bunker;2303.00;11.82;1777.00;1.16;0
100;bunker;2306.00;12.07;1763.00;2.71;0
100;bunker;2299.00;12.03;1752.00;0.55;0
100;bunker;2299.00;12.00;1748.00;4.68;0
100;bunker;2285.00;11.30;1754.00;5.89;0
100;bunker;2299.00;11.70;1788.00;2.62;0
100;bunker;2308.00;11.60;1784.00;5.28;0
100;bunker;2288.00;11.43;1756.00;1.67;0
100;bunker;2313.00;12.20;1763.00;4.33;0
100;anti_air_building;2280.00;11.15;1753.00;1.07;0
100;anti_air_building;2300.00;11.93;1762.00;2.27;0
100;anti_air_building;2287.00;11.40;1744.00;0.11;0
100;synthetic_refinery;2296.00;11.78;1782.00;2.78;0
100;fuel_silo;2304.00;11.65;1787.00;4.34;0
100;radar_station;2297.00;11.85;1768.00;1.77;0
100;rocket_site;2284.00;11.25;1753.00;4.84;0
100;nuclear_reactor;2296.00;11.88;1759.00;0.12;0
101;arms_factory;2327.00;12.73;1723.00;6.16;0
101;arms_factory;2312.00;12.40;1738.00;1.09;0
101;arms_factory;2329.00;12.68;1718.00;5.22;0
101;arms_factory;2288.00;11.53;1738.00;0.49;0
101;arms_factory;2329.00;12.18;1734.00;4.61;0
101;arms_factory;2313.00;12.12;1712.00;5.82;0
101;industrial_complex;2288.00;11.35;1732.00;3.66;0
101;industrial_complex;2323.00;13.30;1708.00;5.22;0
101;industrial_complex;2318.00;12.10;1739.00;1.60;0
101;industrial_complex;2295.00;12.00;1725.00;5.72;0
101;industrial_complex;2317.00;12.45;1719.00;2.10;0
101;industrial_complex;2323.00;12.20;1733.00;3.66;0
101;air_base;2305.00;12.30;1736.00;0.04;0
101;bunker;2313.00;12.23;1733.00;4.17;0
101;bunker;2321.00;12.10;1734.00;5.38;0
101;bunker;2298.00;12.10;1737.00;2.11;0
101;bunker;2319.00;12.68;1714.00;4.78;0
101;bunker;2311.00;12.30;1739.00;1.16;0
101;bunker;2293.00;12.10;1740.00;2.71;0
101;bunker;2313.00;12.23;1726.00;0.55;0
101;bunker;2292.00;11.78;1727.00;4.68;0
101;bunker;2314.00;12.15;1711.00;5.89;0
101;bunker;2328.00;12.62;1724.00;2.62;0
101;bunker;2335.00;12.10;1735.00;5.28;0
101;bunker;2301.00;12.00;1724.00;1.67;0
101;anti_air_building;2321.00;12.18;1740.00;4.33;0
101;anti_air_building;2302.00;12.00;1738.00;1.07;0
101;anti_air_building;2318.00;12.48;1720.00;2.27;0
101;synthetic_refinery;2322.00;12.10;1734.00;0.11;0
101;fuel_silo;2306.00;12.10;1721.00;2.78;0
101;radar_station;2312.00;12.12;1726.00;0.28;0
101;rocket_site;2326.00;12.53;1726.00;2.17;0
101;nuclear_reactor;2307.00;12.35;1732.00;4.84;0
102;arms_factory;2395.00;13.98;1492.00;5.22;0
102;arms_factory;2414.00;12.60;1526.00;0.49;0
102;arms_factory;2416.00;12.40;1514.00;4.61;0
102;arms_factory;2398.00;13.10;1513.00;5.82;0
102;arms_factory;2395.00;12.78;1517.00;3.66;0
102;arms_factory;2394.00;11.80;1534.00;5.22;0
102;industrial_complex;2392.00;13.03;1504.00;1.60;0
102;industrial_complex;2396.00;12.57;1526.00;5.72;0
102;industrial_complex;2393.00;12.35;1526.00;2.10;0
102;industrial_complex;2416.00;12.60;1527.00;3.66;0
102;industrial_complex;2410.00;12.60;1519.00;0.04;0
102;industrial_complex;2399.00;13.10;1514.00;4.17;0
102;air_base;2409.00;12.62;1499.00;5.38;0
102;bunker;2397.00;13.90;1498.00;2.11;0
102;bunker;2393.00;12.62;1518.00;4.78;0
102;bunker;2395.00;14.15;1496.00;1.16;0
102;bunker;2403.00;12.00;1535.00;2.71;0
102;bunker;2415.00;12.15;1538.00;0.55;0
102;bunker;2410.00;12.62;1528.00;4.68;0
102;bunker;2391.00;12.10;1529.00;5.89;0
102;bunker;2401.00;12.88;1507.00;2.62;0
102;bunker;2417.00;12.38;1516.00;5.28;0
102;bunker;2408.00;12.60;1518.00;1.67;0
102;bunker;2412.00;12.30;1506.00;4.33;0
102;bunker;2416.00;12.35;1510.00;1.07;0
102;anti_air_building;2409.00;12.35;1509.00;2.27;0
102;anti_air_building;2412.00;12.32;1512.00;0.11;0
102;anti_air_building;2395.00;12.28;1529.00;2.78;0
102;synthetic_refinery;2401.00;12.88;1507.00;4.34;0
102;fuel_silo;2402.00;13.60;1492.00;2.17;0
102;radar_station;2405.00;12.75;1517.00;5.81;0
102;rocket_site;2418.00;12.40;1515.00;0.12;0
102;nuclear_reactor;2393.00;12.82;1514.00;2.78;0
103;arms_factory;2294.00;11.98;1716.00;4.61;0
103;arms_factory;2265.00;12.15;1749.00;5.82;0
103;arms_factory;2280.00;12.10;1720.00;3.66;0
103;arms_factory;2279.00;11.90;1727.00;5.22;0
103;arms_factory;2250.00;10.10;1738.00;1.60;0
103;arms_factory;2285.00;12.38;1709.00;5.72;0
103;industrial_complex;2254.00;10.53;1732.00;2.10;0
103;industrial_complex;2278.00;11.57;1732.00;3.66;0
103;industrial_complex;2266.00;11.73;1734.00;0.04;0
103;industrial_complex;2276.00;10.82;1747.00;4.17;0
103;industrial_complex;2253.00;10.35;1736.00;5.38;0
103;industrial_complex;2269.00;11.93;1722.00;2.11;0
103;air_base;2252.00;10.45;1729.00;4.78;0
103;naval_base;2240.00;9.50;1734.00;-2.68;13431
103;naval_base;2248.00;9.80;1739.00;-2.68;13431
103;naval_base;2251.00;9.70;1747.00;-1.57;13431
103;bunker;2283.00;10.82;1734.00;4.68;0
103;bunker;2267.00;11.12;1738.00;5.89;0
103;bunker;2261.00;11.43;1731.00;2.62;0
103;bunker;2275.00;11.70;1707.00;5.28;0
103;bunker;2266.00;12.25;1748.00;1.67;0
103;bunker;2281.00;10.85;1744.00;4.33;0
103;bunker;2272.00;11.65;1709.00;1.07;0
103;bunker;2257.00;10.68;1722.00;2.27;0
103;bunker;2258.00;11.90;1744.00;0.11;0
103;bunker;2300.00;11.93;1716.00;2.78;0
103;bunker;2273.00;10.88;1744.00;4.34;0
103;bunker;2253.00;9.95;1747.00;2.17;0
103;bunker;2287.00;11.82;1717.00;4.84;0
103;bunker;2272.00;11.80;1734.00;0.12;0
103;bunker;2246.00;10.05;1735.00;2.78;0
103;bunker;2248.00;10.00;1738.00;0.62;0
103;bunker;2249.00;10.30;1732.00;1.83;0
103;bunker;2281.00;12.05;1724.00;4.85;0
103;coastal_bunker;2251.00;9.50;1748.00;-1.57;0
103;coastal_bunker;2248.00;9.80;1739.00;-2.68;0
103;coastal_bunker;2245.00;9.78;1736.00;-2.68;0
103;dockyard;2250.00;9.50;1752.00;-1.57;0
103;anti_air_building;2263.00;11.32;1726.00;1.13;0
103;anti_air_building;2253.00;10.00;1742.00;2.34;0
103;anti_air_building;2298.00;12.07;1715.00;0.18;0
103;synthetic_refinery;2259.00;11.00;1733.00;1.74;0
103;fuel_silo;2275.00;12.28;1720.00;4.40;0
103;radar_station;2270.00;11.80;1727.00;2.65;0
103;rocket_site;2295.00;11.88;1720.00;4.91;0
103;nuclear_reactor;2284.00;12.38;1708.00;5.01;0
104;arms_factory;2397.00;10.70;1482.00;3.66;0
104;arms_factory;2407.00;12.00;1477.00;5.22;0
104;arms_factory;2409.00;12.57;1478.00;1.60;0
104;arms_factory;2397.00;10.40;1480.00;5.72;0
104;arms_factory;2408.00;12.00;1476.00;2.10;0
104;arms_factory;2406.00;11.55;1487.00;3.66;0
104;industrial_complex;2406.00;11.68;1489.00;0.04;0
104;industrial_complex;2406.00;12.07;1485.00;4.17;0
104;industrial_complex;2408.00;12.35;1486.00;5.38;0
104;industrial_complex;2410.00;12.15;1487.00;2.11;0
104;industrial_complex;2408.00;12.82;1484.00;4.78;0
104;industrial_complex;2410.00;12.28;1485.00;1.16;0
104;air_base;2413.00;11.48;1486.00;2.71;0
104;bunker;2408.00;12.93;1483.00;0.55;0
104;bunker;2400.00;10.85;1476.00;4.68;0
104;bunker;2410.00;12.48;1476.00;5.89;0
104;bunker;2395.00;11.23;1486.00;2.62;0
104;bunker;2411.00;11.85;1489.00;5.28;0
104;anti_air_building;2419.00;10.60;1484.00;1.67;0
104;anti_air_building;2417.00;10.80;1485.00;4.33;0
104;anti_air_building;2413.00;11.40;1482.00;1.07;0
104;synthetic_refinery;2417.00;10.75;1483.00;2.27;0
104;fuel_silo;2413.00;11.68;1476.00;0.11;0
104;radar_station;2410.00;12.20;1482.00;3.63;0
104;rocket_site;2417.00;10.78;1482.00;4.34;0
104;nuclear_reactor;2414.00;11.35;1475.00;2.17;0
105;arms_factory;400.00;10.30;1027.00;1.60;0
105;arms_factory;416.00;10.25;1028.00;5.72;0
105;arms_factory;410.00;10.20;1024.00;2.10;0
105;arms_factory;399.00;10.10;1024.00;3.66;0
105;arms_factory;418.00;10.35;1031.00;0.04;0
105;arms_factory;414.00;10.00;1022.00;4.17;0
105;industrial_complex;400.00;10.35;1029.00;5.38;0
105;industrial_complex;408.00;10.50;1035.00;2.11;0
105;industrial_complex;417.00;10.20;1025.00;4.78;0
105;industrial_complex;400.00;9.90;1023.00;1.16;0
105;industrial_complex;412.00;10.43;1033.00;2.71;0
105;industrial_complex;416.00;10.25;1028.00;0.55;0
105;air_base;406.00;10.40;1028.00;4.68;0
105;naval_base;398.00;9.50;1023.00;-0.46;12412
105;naval_base;404.00;9.50;1020.00;0.20;12908
105;naval_base;417.00;9.50;1020.00;0.00;12908
105;naval_base;387.00;9.50;1027.00;-0.79;12412
105;naval_base;373.00;9.50;1029.00;0.00;12412
105;bunker;382.00;10.55;1031.00;1.07;0
105;bunker;395.00;10.35;1032.00;2.27;0
105;bunker;410.00;10.20;1024.00;0.11;0
105;bunker;404.00;9.85;1021.00;2.78;0
105;bunker;394.00;10.15;1028.00;4.34;0
105;bunker;384.00;10.07;1030.00;2.17;0
105;bunker;380.00;11.03;1033.00;4.84;0
105;bunker;409.00;10.55;1037.00;0.12;0
105;bunker;403.00;10.55;1034.00;2.78;0
105;coastal_bunker;396.00;9.50;1024.00;-0.46;0
105;coastal_bunker;419.00;9.50;1020.00;0.00;0
105;coastal_bunker;382.00;9.78;1029.00;0.00;0
105;coastal_bunker;391.00;9.50;1026.00;-0.79;0
105;coastal_bunker;402.00;9.50;1020.00;-0.79;0
105;dockyard;374.00;9.50;1029.00;0.00;0
105;anti_air_building;415.00;10.05;1024.00;3.29;0
105;anti_air_building;405.00;9.95;1021.00;1.13;0
105;anti_air_building;410.00;10.50;1032.00;2.34;0
105;synthetic_refinery;416.00;10.20;1027.00;0.18;0
105;fuel_silo;405.00;10.40;1029.00;1.74;0
105;radar_station;398.00;10.35;1030.00;4.89;0
105;rocket_site;417.00;10.30;1030.00;0.79;0
105;nuclear_reactor;405.00;10.10;1023.00;4.91;0
106;arms_factory;2424.00;10.32;1235.00;3.66;0
106;arms_factory;2396.00;10.28;1237.00;0.04;0
106;arms_factory;2416.00;11.38;1242.00;4.17;0
106;arms_factory;2421.00;10.25;1231.00;5.38;0
106;arms_factory;2402.00;10.25;1227.00;2.11;0
106;arms_factory;2401.00;10.48;1238.00;4.78;0
106;industrial_complex;2407.00;10.48;1231.00;1.16;0
106;industrial_complex;2417.00;10.68;1236.00;2.71;0
106;industrial_complex;2401.00;9.80;1225.00;0.55;0
106;industrial_complex;2415.00;10.10;1225.00;4.68;0
106;industrial_complex;2422.00;10.20;1231.00;5.89;0
106;industrial_complex;2403.00;10.25;1227.00;2.62;0
106;air_base;2402.00;10.55;1238.00;5.28;0
106;naval_base;2410.00;9.50;1225.00;0.00;13073
106;naval_base;2394.00;9.50;1233.00;-0.59;13073
106;naval_base;2425.00;9.50;1229.00;0.46;13851
106;naval_base;2414.00;9.50;1223.00;0.14;13851
106;bunker;2423.00;10.20;1231.00;0.11;0
106;bunker;2413.00;11.00;1238.00;2.78;0
106;bunker;2414.00;10.75;1233.00;4.34;0
106;bunker;2417.00;11.32;1241.00;2.17;0
106;bunker;2400.00;10.00;1226.00;4.84;0
106;bunker;2398.00;10.30;1237.00;0.12;0
106;bunker;2407.00;9.95;1222.00;2.78;0
106;coastal_bunker;2394.00;9.50;1234.00;-0.59;0
106;coastal_bunker;2407.00;9.50;1220.00;0.00;0
106;coastal_bunker;2424.00;9.73;1228.00;0.46;0
106;coastal_bunker;2417.00;9.50;1224.00;0.14;0
106;dockyard;2398.00;9.50;1225.00;-0.59;0
106;anti_air_building;2399.00;9.78;1226.00;0.28;0
106;anti_air_building;2419.00;10.48;1234.00;3.29;0
106;anti_air_building;2401.00;10.40;1234.00;1.13;0
106;synthetic_refinery;2413.00;10.60;1231.00;2.34;0
106;fuel_silo;2422.00;10.15;1228.00;0.18;0
106;radar_station;2410.00;10.75;1233.00;1.95;0
106;rocket_site;2410.00;11.15;1241.00;4.40;0
106;nuclear_reactor;2404.00;10.40;1230.00;0.79;0
107;arms_factory;2449.00;10.23;1237.00;4.17;0
107;arms_factory;2449.00;10.28;1238.00;5.38;0
107;arms_factory;2447.00;10.28;1239.00;2.11;0
107;arms_factory;2461.00;9.98;1229.00;4.78;0
107;arms_factory;2460.00;9.98;1230.00;1.16;0
107;arms_factory;2469.00;10.00;1224.00;2.71;0
107;industrial_complex;2463.00;10.50;1241.00;0.55;0
107;industrial_complex;2459.00;10.75;1242.00;4.68;0
107;industrial_complex;2466.00;9.98;1219.00;5.89;0
107;industrial_complex;2462.00;10.00;1220.00;2.62;0
107;industrial_complex;2466.00;10.05;1235.00;5.28;0
107;industrial_complex;2474.00;10.00;1235.00;1.67;0
107;air_base;2467.00;10.12;1236.00;4.33;0
107;naval_base;2426.00;9.50;1230.00;0.32;13851
107;naval_base;2443.00;9.50;1235.00;-0.54;13851
107;naval_base;2459.00;9.55;1222.00;-2.47;13851
107;naval_base;2458.00;9.65;1236.00;-0.46;13851
107;naval_base;2480.00;9.50;1225.00;1.19;12692
107;naval_base;2465.00;9.93;1232.00;-1.19;13851
107;naval_base;2440.00;9.50;1235.00;0.46;13851
107;bunker;2442.00;10.40;1241.00;0.12;0
107;bunker;2465.00;10.00;1223.00;2.78;0
107;bunker;2447.00;10.28;1239.00;0.62;0
107;bunker;2469.00;10.00;1230.00;1.83;0
107;bunker;2437.00;9.90;1236.00;4.85;0
107;bunker;2462.00;10.68;1242.00;1.23;0
107;bunker;2454.00;10.25;1237.00;5.35;0
107;bunker;2468.00;10.00;1226.00;0.28;0
107;coastal_bunker;2455.00;9.50;1214.00;0.38;0
107;coastal_bunker;2464.00;9.60;1235.00;-1.19;0
107;coastal_bunker;2432.00;9.50;1233.00;0.32;0
107;coastal_bunker;2453.00;9.85;1235.00;-0.46;0
107;coastal_bunker;2473.00;9.88;1222.00;1.19;0
107;coastal_bunker;2440.00;9.50;1235.00;0.46;0
107;coastal_bunker;2445.00;9.50;1235.00;-0.54;0
107;dockyard;2459.00;9.50;1217.00;0.38;0
107;anti_air_building;2435.00;10.25;1238.00;5.01;0
107;anti_air_building;2468.00;10.00;1227.00;2.85;0
107;anti_air_building;2467.00;10.00;1228.00;5.52;0
107;synthetic_refinery;2475.00;10.00;1228.00;0.79;0
107;fuel_silo;2468.00;10.00;1221.00;4.91;0
107;radar_station;2455.00;9.50;1230.00;2.19;0
107;rocket_site;2452.00;10.07;1236.00;5.42;0
107;nuclear_reactor;2470.00;10.15;1237.00;5.52;0
108;arms_factory;2447.00;11.05;1252.00;2.11;0
108;arms_factory;2415.00;12.90;1250.00;4.78;0
108;arms_factory;2435.00;10.50;1258.00;1.16;0
108;arms_factory;2447.00;11.00;1251.00;2.71;0
108;arms_factory;2426.00;11.55;1246.00;0.55;0
108;arms_factory;2423.00;11.25;1242.00;4.68;0
108;industrial_complex;2440.00;10.80;1263.00;5.89;0
108;industrial_complex;2447.00;11.05;1258.00;2.62;0
108;industrial_complex;2426.00;10.60;1240.00;5.28;0
108;industrial_complex;2436.00;10.60;1252.00;1.67;0
108;industrial_complex;2439.00;11.00;1247.00;4.33;0
108;industrial_complex;2426.00;12.82;1269.00;1.07;0
108;air_base;2431.00;11.75;1264.00;2.27;0
108;bunker;2437.00;10.95;1246.00;0.11;0
108;bunker;2454.00;12.20;1262.00;2.78;0
108;bunker;2440.00;10.32;1257.00;4.34;0
108;bunker;2451.00;11.60;1267.00;2.17;0
108;bunker;2427.00;10.70;1241.00;4.84;0
108;bunker;2423.00;12.75;1253.00;0.12;0
108;bunker;2408.00;12.20;1254.00;2.78;0
108;bunker;2432.00;11.43;1263.00;0.62;0
108;bunker;2420.00;12.03;1262.00;1.83;0
108;bunker;2425.00;12.00;1255.00;4.85;0
108;bunker;2442.00;10.82;1246.00;1.23;0
108;anti_air_building;2456.00;12.25;1260.00;5.35;0
108;anti_air_building;2454.00;12.15;1252.00;0.28;0
108;anti_air_building;2414.00;12.05;1259.00;3.29;0
108;synthetic_refinery;2447.00;11.75;1270.00;1.13;0
108;fuel_silo;2428.00;11.60;1251.00;2.34;0
108;radar_station;2434.00;10.30;1256.00;0.47;0
108;rocket_site;2449.00;11.65;1269.00;1.74;0
108;nuclear_reactor;2445.00;11.23;1265.00;4.40;0
109;arms_factory;2474.00;12.10;1257.00;1.16;0
109;arms_factory;2479.00;10.20;1241.00;2.71;0
109;arms_factory;2466.00;10.82;1247.00;0.55;0
109;arms_factory;2478.00;13.30;1264.00;4.68;0
109;arms_factory;2486.00;10.62;1249.00;5.89;0
109;arms_factory;2465.00;12.65;1261.00;2.62;0
109;industrial_complex;2485.00;10.30;1244.00;5.28;0
109;industrial_complex;2474.00;11.93;1256.00;1.67;0
109;industrial_complex;2488.00;12.48;1257.00;4.33;0
109;industrial_complex;2469.00;10.38;1245.00;1.07;0
109;industrial_complex;2476.00;13.15;1263.00;2.27;0
109;industrial_complex;2487.00;10.60;1247.00;0.11;0
109;air_base;2486.00;10.00;1239.00;2.78;0
109;bunker;2475.00;11.28;1253.00;4.34;0
109;bunker;2474.00;12.75;1264.00;2.17;0
109;bunker;2461.00;12.62;1257.00;4.84;0
109;bunker;2485.00;10.30;1244.00;0.12;0
109;bunker;2476.00;10.32;1242.00;2.78;0
109;bunker;2489.00;10.82;1247.00;0.62;0
109;bunker;2471.00;12.73;1259.00;1.83;0
109;anti_air_building;2477.00;10.82;1252.00;4.85;0
109;anti_air_building;2477.00;10.28;1241.00;1.23;0
109;anti_air_building;2463.00;12.15;1252.00;5.35;0
109;synthetic_refinery;2478.00;12.30;1258.00;0.28;0
109;fuel_silo;2483.00;10.30;1249.00;3.29;0
109;radar_station;2476.00;10.93;1252.00;1.24;0
109;rocket_site;2467.00;12.70;1263.00;2.34;0
109;nuclear_reactor;2471.00;12.15;1256.00;0.18;0
110;arms_factory;2496.00;10.75;1248.00;0.55;0
110;arms_factory;2512.00;10.10;1240.00;4.68;0
110;arms_factory;2504.00;10.00;1235.00;5.89;0
110;arms_factory;2480.00;10.00;1234.00;2.62;0
110;arms_factory;2486.00;9.93;1230.00;5.28;0
110;arms_factory;2497.00;10.82;1248.00;1.67;0
110;industrial_complex;2512.00;10.10;1240.00;4.33;0
110;industrial_complex;2509.00;10.00;1238.00;1.07;0
110;industrial_complex;2503.00;10.00;1232.00;2.27;0
110;industrial_complex;2486.00;9.93;1230.00;0.11;0
110;industrial_complex;2504.00;10.10;1242.00;2.78;0
110;industrial_complex;2492.00;10.15;1243.00;4.34;0
110;air_base;2510.00;10.00;1238.00;2.17;0
110;naval_base;2487.00;9.50;1229.00;1.37;12692
110;naval_base;2496.00;9.50;1222.00;-0.67;12692
110;naval_base;2492.00;9.53;1233.00;0.00;12692
110;naval_base;2508.00;9.93;1227.00;0.00;12692
110;bunker;2496.00;10.05;1240.00;1.83;0
110;bunker;2513.00;10.03;1239.00;4.85;0
110;bunker;2501.00;10.00;1235.00;1.23;0
110;bunker;2508.00;10.18;1243.00;5.35;0
110;bunker;2479.00;10.00;1231.00;0.28;0
110;bunker;2491.00;10.00;1237.00;3.29;0
110;coastal_bunker;2484.00;9.50;1228.00;1.37;0
110;coastal_bunker;2509.00;9.88;1225.00;0.00;0
110;coastal_bunker;2496.00;9.50;1222.00;-0.67;0
110;coastal_bunker;2491.00;9.55;1234.00;0.00;0
110;dockyard;2496.00;9.60;1229.00;-0.67;0
110;anti_air_building;2503.00;10.00;1232.00;0.79;0
110;anti_air_building;2486.00;9.93;1230.00;4.91;0
110;anti_air_building;2497.00;10.82;1248.00;5.01;0
110;synthetic_refinery;2497.00;10.38;1244.00;2.85;0
110;fuel_silo;2510.00;10.00;1238.00;5.52;0
110;radar_station;2497.00;10.00;1235.00;2.95;0
110;rocket_site;2500.00;10.00;1230.00;4.91;0
110;nuclear_reactor;2505.00;10.10;1242.00;1.29;0
111;arms_factory;2512.00;10.73;1254.00;5.89;0
111;arms_factory;2501.00;12.90;1267.00;2.62;0
111;arms_factory;2508.00;10.55;1261.00;5.28;0
111;arms_factory;2520.00;10.43;1263.00;1.67;0
111;arms_factory;2508.00;11.07;1273.00;4.33;0
111;arms_factory;2515.00;10.28;1247.00;1.07;0
111;industrial_complex;2499.00;13.38;1274.00;2.27;0
111;industrial_complex;2501.00;13.07;1276.00;0.11;0
111;industrial_complex;2497.00;11.85;1255.00;2.78;0
111;industrial_complex;2511.00;10.40;1280.00;4.34;0
111;industrial_complex;2527.00;10.25;1249.00;2.17;0
111;industrial_complex;2517.00;10.20;1274.00;4.84;0
111;air_base;2525.00;10.25;1262.00;0.12;0
111;naval_base;2519.00;9.85;1275.00;-3.93;12689
111;naval_base;2530.00;9.80;1251.00;-4.47;13434
111;naval_base;2529.00;9.50;1243.00;1.11;13434
111;naval_base;2518.00;9.50;1237.00;1.11;13434
111;naval_base;2527.00;9.78;1267.00;1.25;13434
111;naval_base;2517.00;9.90;1286.00;1.57;12689
111;bunker;2499.00;12.12;1256.00;0.28;0
111;bunker;2527.00;10.23;1248.00;3.29;0
111;bunker;2515.00;10.40;1265.00;1.13;0
111;bunker;2502.00;12.20;1269.00;2.34;0
111;bunker;2506.00;11.05;1277.00;0.18;0
111;bunker;2521.00;10.40;1250.00;1.74;0
111;bunker;2527.00;10.10;1261.00;4.40;0
111;bunker;2495.00;12.90;1258.00;0.79;0
111;bunker;2514.00;10.38;1266.00;4.91;0
111;bunker;2509.00;10.35;1247.00;5.01;0
111;bunker;2516.00;10.25;1277.00;2.85;0
111;bunker;2517.00;10.28;1268.00;5.52;0
111;bunker;2520.00;10.00;1241.00;0.79;0
111;bunker;2526.00;10.10;1245.00;4.91;0
111;coastal_bunker;2518.00;9.80;1282.00;1.57;0
111;coastal_bunker;2520.00;9.73;1276.00;-3.93;0
111;coastal_bunker;2528.00;9.80;1265.00;1.25;0
111;coastal_bunker;2529.00;9.73;1244.00;1.11;0
111;coastal_bunker;2524.00;9.50;1240.00;1.11;0
111;coastal_bunker;2529.00;9.73;1259.00;-4.47;0
111;dockyard;2521.00;9.78;1239.00;1.11;0
111;anti_air_building;2524.00;10.25;1253.00;1.81;0
111;anti_air_building;2521.00;10.32;1265.00;3.02;0
111;anti_air_building;2523.00;10.20;1267.00;0.85;0
111;synthetic_refinery;2512.00;10.40;1264.00;3.87;0
111;fuel_silo;2516.00;10.45;1252.00;5.08;0
111;radar_station;2510.00;10.48;1262.00;3.14;0
111;rocket_site;2518.00;10.45;1252.00;4.48;0
111;nuclear_reactor;2519.00;10.50;1261.00;0.86;0
112;arms_factory;2508.00;11.93;1301.00;5.28;0
112;arms_factory;2513.00;10.82;1301.00;1.67;0
112;arms_factory;2518.00;10.10;1301.00;4.33;0
112;arms_factory;2506.00;11.73;1284.00;1.07;0
112;arms_factory;2500.00;13.80;1285.00;2.27;0
112;arms_factory;2496.00;13.25;1284.00;0.11;0
112;industrial_complex;2485.00;13.07;1292.00;2.78;0
112;industrial_complex;2487.00;12.68;1293.00;4.34;0
112;industrial_complex;2490.00;12.80;1281.00;2.17;0
112;industrial_complex;2479.00;13.25;1289.00;4.84;0
112;industrial_complex;2477.00;12.32;1275.00;0.12;0
112;industrial_complex;2487.00;13.70;1264.00;2.78;0
112;air_base;2497.00;14.35;1287.00;0.62;0
112;naval_base;2519.00;9.85;1299.00;1.05;12689
112;naval_base;2518.00;9.80;1290.00;1.57;12689
112;bunker;2510.00;12.85;1307.00;1.23;0
112;bunker;2489.00;13.88;1267.00;5.35;0
112;bunker;2499.00;14.48;1286.00;0.28;0
112;bunker;2482.00;14.03;1296.00;3.29;0
112;bunker;2482.00;13.38;1291.00;1.13;0
112;bunker;2498.00;13.05;1280.00;2.34;0
112;bunker;2495.00;12.10;1294.00;0.18;0
112;bunker;2482.00;12.68;1274.00;1.74;0
112;bunker;2504.00;12.62;1295.00;4.40;0
112;bunker;2517.00;10.23;1293.00;0.79;0
112;bunker;2490.00;12.70;1290.00;4.91;0
